Latitude,Longitude,Datum,Sample Duration,Pollutant Standard,Parameter Name,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name
40.816,-73.902,WGS84,24 HOUR,,Fluoranthene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,4.949833,2.90362,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Pyrene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,4.422933,3.618896,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chrysene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.29425,0.130582,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Coronene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.264483,0.43984,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Perylene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.020102,0.028363,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[a]anthracene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.117783,0.104796,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[b]fluoranthene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.309117,0.212632,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[k]fluoranthene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.074567,0.063489,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[e]pyrene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.20185,0.153561,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"Dibenzo[a,h]anthracene (TSP) STP",Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.006367,0.015058,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"Benzo[g,h,i]perylene (TSP) STP",Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.468233,0.62976,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Benzo[a]pyrene (TSP) STP,Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.1358,0.120916,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"Indeno[1,2,3-cd]pyrene (TSP) STP",Observed Values,Hi Vol/PUF-XAD-2 - GCMS TO-13,2013,Nanograms/cubic meter (25 C),60,98,0.206623,0.168816,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,SO2 1-hour 2010,Sulfur dioxide,Daily maximum 1-hour average,INSTRUMENTAL - PULSED FLUORESCENT,2013,Parts per billion,8461,97,3.244693,3.534847,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,SO2 Annual 1971,Sulfur dioxide,Observed Values,INSTRUMENTAL - PULSED FLUORESCENT,2013,Parts per billion,8461,97,1.220778,1.886313,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24-HR BLK AVG,SO2 24-hour 1971,Sulfur dioxide,Daily Average of observed values,,2013,Parts per billion,358,98,1.226816,1.5163,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,3-HR BLK AVG,SO2 3-hour 1971,Sulfur dioxide,3-Hour block average of observed hourly values,,2013,Parts per billion,2781,95,1.199425,1.808785,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,5 MINUTE,,Sulfur dioxide,Observed Values,INSTRUMENTAL - PULSED FLUORESCENT,2013,Parts per billion,101838,97,1.223292,1.955033,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,,Nitric oxide (NO),Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2013,Parts per billion,8433,96,8.285569,18.018345,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,NO2 1-hour 2010,Nitrogen dioxide (NO2),Daily Maximum 1-hour average,INSTRUMENTAL - CHEMILUMINESCENCE,2013,Parts per billion,8434,96,34.595775,11.593248,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,NO2 Annual 1971,Nitrogen dioxide (NO2),Observed values,INSTRUMENTAL - CHEMILUMINESCENCE,2013,Parts per billion,8434,96,20.669967,10.897154,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,1 HOUR,,Oxides of nitrogen (NOx),Observed Values,INSTRUMENTAL - CHEMILUMINESCENCE,2013,Parts per billion,8434,96,29.006664,25.951283,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 113,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.139567,0.015312,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 113,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.141684,0.017018,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 113,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.138714,0.015623,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 114,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.011667,0.01869,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 114,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.014474,0.015446,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Freon 114,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.012619,0.016088,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,3-Butadiene",Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2013,Parts per billion Carbon,60,98,0.146667,0.072408,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,3-Butadiene",Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2013,Parts per billion Carbon,38,62,0.160526,0.085549,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,3-Butadiene",Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2013,Parts per billion Carbon,42,69,0.138095,0.079487,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl tert-butyl ether,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2013,Parts per billion Carbon,60,98,0.003333,0.018102,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl tert-butyl ether,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2013,Parts per billion Carbon,38,62,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl tert-butyl ether,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2013,Parts per billion Carbon,42,69,0.002381,0.01543,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Formaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,2.537037,1.269719,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acetaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,1.951852,0.744474,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Propionaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,0.425926,0.237268,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acrolein - Unverified,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,59,97,0.501695,0.268772,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acrolein - Unverified,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.742105,0.51603,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Acrolein - Unverified,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,41,67,0.517073,0.300751,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Butyraldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,0.235481,0.125391,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methacrolein,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,0.146852,0.24695,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trans-Crotonaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,0.066667,0.051396,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Hexanaldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,0.140741,0.125169,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Valeraldehyde,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,54,89,0.175926,0.113162,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl ethyl ketone,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2013,Parts per billion Carbon,53,87,0.664151,0.381341,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.52,0.057637,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.542105,0.072154,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.530952,0.060438,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.228333,0.132884,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.226316,0.171927,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Dichloromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.245238,0.14517,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.015,0.036008,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.018421,0.039286,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.016667,0.03772,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Carbon tetrachloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.1,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Carbon tetrachloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.1,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Carbon tetrachloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.1,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trichlorofluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.295783,0.041594,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trichlorofluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.297368,0.041909,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Trichlorofluoromethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.290262,0.036019,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Chloroethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1-Dichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1-Dichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1-Dichloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Methyl chloroform,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Ethylene dichloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.003333,0.018102,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Ethylene dichloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Ethylene dichloride,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.002381,0.01543,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Tetrachloroethylene,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.121667,0.095831,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Tetrachloroethylene,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.121053,0.096304,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Tetrachloroethylene,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.121429,0.100087,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2,2-Tetrachloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2,2-Tetrachloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,"1,1,2,2-Tetrachloroethane",Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,42,69,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Bromomethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,60,98,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
40.816,-73.902,WGS84,24 HOUR,,Bromomethane,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2013,Parts per billion Carbon,38,62,0.0,0.0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York
